Volatility 3 Framework 2.11.0

Offset	Name
0xe60ddc7197e0	\$MapAttributeValue
0xe60ddc7252c0	\$MapAttributeValue
0xe60ddc726400	\$MapAttributeValue
0xe60ddc728c40	\$MapAttributeValue
0xe60ddc73aa50	\$MapAttributeValue
0xe60ddc73ad30	\$MapAttributeValue
0xe60ddc73b460	\$MapAttributeValue
0xe60ddc73eb00	\$MapAttributeValue
0xe60ddc740370	\$MapAttributeValue
0xe60ddc741060	\$MapAttributeValue
0xe60ddc744590	\$MapAttributeValue
0xe60ddc7449e0	\$MapAttributeValue
0xe60ddc744b50	\$MapAttributeValue
0xe60ddc746af0	\$MapAttributeValue
0xe60ddc746dd0	\$MapAttributeValue
0xe60ddcabf250	\Windows\SysWOW64\psapi.dll
0xe60ddcabf570	\Windows\SysWOW64\normaliz.dll
0xe60ddcabf700	\Windows\SysWOW64\ole32.dll
0xe60ddcabf890	\Windows\SysWOW64\imagehlp.dll
0xe60ddcabfa20	\Windows\SysWOW64\gdi32.dll
0xe60ddcabfbb0	\Windows\SysWOW64\SHCore.dll
0xe60ddcabfd40	\Windows\SysWOW64\msctf.dll
0xe60ddcabfed0	\Windows\SysWOW64\combase.dll
0xe60ddcac01f0	\Windows\SysWOW64\crypt32.dll
0xe60ddcac0510	\Windows\SysWOW64\bcryptprimitives.dll
0xe60ddcac06a0	\Windows\SysWOW64\win32u.dll
0xe60ddcac09c0	\Windows\SysWOW64\KernelBase.dll
0xe60ddcaee0c0	\Windows\System32\win32u.dll
0xe60ddcaee250	\Windows\System32\wintrust.dll
0xe60ddcaee890	\Windows\SysWOW64\GdiPlus.dll
0xe60ddcaeebb0	\Windows\System32\bcryptprimitives.dll
0xe60ddcaeed40	\Windows\System32\gdi32full.dll
0xe60ddcaeeed0	\Windows\System32\crypt32.dll
0xe60ddcaef510	\Windows\System32\bcrypt.dll
0xe60ddcaef6a0	\Windows\System32\msvcp_win.dll
0xe60ddcaef830	\Windows\System32\KernelBase.dll
0xe60ddcaefe70	\Windows\System32\comctl32.dll
0xe60ddce1d0c0	\Windows\SysWOW64\msvcrt.dll
0xe60ddce1d250	\Windows\SysWOW64\rpcrt4.dll
0xe60ddce1d3e0	\Windows\SysWOW64\oleaut32.dll
0xe60ddce1d570	\Windows\SysWOW64\difxapi.dll
0xe60ddce1d700	\Windows\SysWOW64\gdi32full.dll
0xe60ddce1d890	\Windows\SysWOW64\kernel32.dll
0xe60ddce1dbb0	\Windows\SysWOW64\nsi.dll
0xe60ddce1dd40	\Windows\SysWOW64\ws2_32.dll
0xe60ddce1ded0	\Windows\SysWOW64\comctl32.dll
0xe60ddce1e380	\Windows\SysWOW64\msvcp_win.dll
0xe60ddce1e510	\Windows\SysWOW64\comdlg32.dll
0xe60ddce1e6a0	\Windows\SysWOW64\ucrtbase.dll
0xe60ddce1e830	\Windows\SysWOW64\imm32.dll
0xe60ddce1e9c0	\Windows\SysWOW64\clbcatq.dll
0xe60ddce1eb50	\Windows\SysWOW64\setupapi.dll
0xe60ddce1ece0	\Windows\SysWOW64\wintrust.dll
0xe60ddce1ee70	\Windows\SysWOW64\coml2.dll
0xe60ddd264a40	\Windows\System32\drivers\USBSTOR.SYS
0xe60ddd266cc0	\$Extend:$I30:$INDEX_ALLOCATION
0xe60ddd266e30	\$Mft
0xe60ddd267280	\$LogFile
0xe60ddd2676d0	\:$I30:$INDEX_ALLOCATION
0xe60ddd267840	\$MftMirr
0xe60ddd267b20	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION
0xe60ddd267e00	\$Extend\$RmMetadata\$Repair:$Corrupt:$DATA
0xe60ddd2680e0	\$Secure:$SDS:$DATA
0xe60ddd268250	\$Extend\$RmMetadata\$Repair:$Verify:$DATA
0xe60ddd2686a0	\Device\HarddiskVolume4\$Extend\$RmMetadata\$TxfLog\$TxfLog
0xe60ddd268980	\$BitMap
0xe60ddd268af0	\$Mft::$BITMAP
0xe60ddd268c60	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0xe60ddd268dd0	\$Secure:$SII:$INDEX_ALLOCATION
0xe60ddd2730d0	\Windows\System32\drivers\dxgmms1.sys
0xe60ddd273580	\Windows\System32\basesrv.dll
0xe60ddd273710	\$Directory
0xe60ddd273a30	\$Directory
0xe60ddd274200	\Windows\System32\winsrv.dll
0xe60ddd274520	\Windows\System32\config\DEFAULT.LOG2
0xe60ddd2746b0	\Windows\System32\config\DEFAULT
0xe60ddd274840	\Sessions\0\AppContainerNamedObjects
0xe60ddd2749d0	\$Directory
0xe60ddd2751a0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a57f412cdf7987b44743de05f94f48a7\winsrv.dll.mui
0xe60ddd275330	\$Directory
0xe60ddd2757e0	\Windows\System32
0xe60ddd275970	\Windows\System32\winsrvext.dll
0xe60ddd275b00	\$Directory
0xe60ddd275e20	\Windows\System32\csrsrv.dll
0xe60ddd2762d0	\Windows\System32\wininit.exe
0xe60ddd276780	\pagefile.sys
0xe60ddd276910	\Windows\System32\FNTCACHE.DAT
0xe60ddd276aa0	\DumpStack.log.tmp
0xe60ddd276dc0	\Windows\System32\sxssrv.dll
0xe60ddd279260	\Windows\System32\config\SYSTEM.LOG2
0xe60ddd2793f0	\Windows\System32\win32k.sys
0xe60ddd279580	\EFI\Microsoft\Boot\BCD.LOG
0xe60ddd279710	\Windows\System32\locale.nls
0xe60ddd279a30	\Windows\System32\config\SOFTWARE.LOG1
0xe60ddd279bc0	\Windows\System32\config\SYSTEM
0xe60ddd279d50	\EFI\Microsoft\Boot\BCD
0xe60ddd27a200	\$Directory
0xe60ddd27a390	\Windows\System32\win32ksgd.sys
0xe60ddd27a520	\Windows\System32\config\SYSTEM.LOG1
0xe60ddd27a6b0	\Windows\Cursors\aero_up.cur
0xe60ddd27a9d0	\Windows\bootstat.dat
0xe60ddd27ab60	\Windows\System32\config\SOFTWARE
0xe60ddd27ae80	\Windows\apppatch\drvmain.sdb
0xe60ddd27b1a0	\Windows\System32\config\SOFTWARE.LOG2
0xe60ddd27b7e0	\:$I30:$INDEX_ALLOCATION
0xe60ddd27c2d0	$PATH_TABLE$
0xe60ddd27c460	\Windows\System32\en-GB\win32kbase.sys.mui
0xe60ddd27c780	\
0xe60ddd27c910	\$Directory
0xe60ddd27caa0	\Windows\System32\csrss.exe
0xe60ddd27cc30	\Windows\System32\win32kbase.sys
0xe60ddd27cdc0	\Windows\System32\win32kfull.sys
0xe60ddd2ed0c0	\$Directory
0xe60ddd2ed3e0	\ProtectedPrefix\LocalService
0xe60ddd2ed570	\Windows\SysWOW64\bcrypt.dll
0xe60ddd2ed700	\Sessions
0xe60ddd2ed890	\ProtectedPrefix\NetWorkService
0xe60ddd2eda20	\Windows\SysWOW64\shell32.dll
0xe60ddd2edbb0	\Windows\SysWOW64\shlwapi.dll
0xe60ddd2edd40	\Windows\SysWOW64\user32.dll
0xe60ddd2eded0	\ProtectedPrefix\LocalService
0xe60ddd2ee1f0	\Windows\SysWOW64\Wldap32.dll
0xe60ddd2ee380	\Windows\SysWOW64\sechost.dll
0xe60ddd2ee510	\ProtectedPrefix
0xe60ddd2ee6a0	\ProtectedPrefix\Administrators
0xe60ddd2ee830	\ProtectedPrefix\NetWorkService
0xe60ddd2ee9c0	\ProtectedPrefix\Administrators
0xe60ddd2eeb50	\Windows\System32\bcd.dll
0xe60ddd2eece0	\Windows\SysWOW64\advapi32.dll
0xe60ddd2eee70	\ProtectedPrefix
0xe60ddd3240c0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0xe60ddd3243a0	\Device\HarddiskVolume4\$Extend\$RmMetadata\$TxfLog\$TxfLog
0xe60ddd324510	\Windows\System32\LogFiles\WMI\NetCore.etl
0xe60ddd324680	\Windows\System32\LogFiles\WMI\RadioMgr.etl
0xe60ddd3247f0	\Windows\System32\LogFiles\WMI\ReFSLog.etl
0xe60ddd324960	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION
0xe60ddd324c40	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
0xe60ddd325200	TxfLog
0xe60ddd325370	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA
0xe60ddd325650	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
0xe60ddd3257c0	\$Extend\$RmMetadata\$TxfLog\$Tops
0xe60ddd325930	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderApiLogger.etl
0xe60ddd325aa0	\Windows\System32\LogFiles\WMI\NtfsLog.etl
0xe60ddd325c10	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl
0xe60ddd326060	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0xe60ddd326340	\Windows\System32\LogFiles\WMI\Microsoft-Windows-Rdp-Graphics-RdpIdd-Trace.etl
0xe60ddd3264b0	\Windows\System32\LogFiles\WMI\LwtNetLog.etl
0xe60ddd326790	\Windows\System32\LogFiles\WMI\Diagtrack-Listener.etl.001
0xe60ddd326900	KtmLog
0xe60ddd326a70	\Device\HarddiskVolume4\$Extend\$RmMetadata\$TxfLog\$TxfLog
0xe60ddd326be0	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0xe60ddd326d50	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0xe60ddd326ec0	\Windows\System32\WDI\LogFiles\BootPerfDiagLogger.etl
0xe60ddd3271a0	\$Directory
0xe60ddd3275f0	\$Directory
0xe60ddd327a40	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0xe60ddd327d20	\$Directory
0xe60ddd328450	\$Directory
0xe60ddd3285c0	\Windows\System32\LogFiles\WMI\Wifi.etl
0xe60ddd328730	\$Directory
0xe60ddd329140	\$Directory
0xe60ddd329590	\Windows\System32\WDI\LogFiles\WdiContextLog.etl.001
0xe60ddd329870	\$Directory
0xe60ddd32a110	\Windows\System32\drivers\hidusb.sys
0xe60ddd32a280	\SystemRoot\System32\Config\TxR\{a2332ed0-cdbf-11ec-8680-002248483d79}.TM
0xe60ddd32a3f0	\Windows\System32\config\TxR\{a2332ed0-cdbf-11ec-8680-002248483d79}.TMContainer00000000000000000001.regtrans-ms
0xe60ddd32a6d0	\$Directory
0xe60ddd32b0e0	\Windows\System32\drivers\hidclass.sys
0xe60ddd32b3c0	\Windows\System32\config\TxR\{a2332ed0-cdbf-11ec-8680-002248483d79}.TMContainer00000000000000000002.regtrans-ms
0xe60ddd32b6a0	\SystemRoot\System32\Config\TxR\{a2332ed0-cdbf-11ec-8680-002248483d79}.TM
0xe60ddd32b980	\Windows\System32\drivers\hidparse.sys
0xe60ddd32bdd0	\Windows\System32\config\TxR\{a2332ed0-cdbf-11ec-8680-002248483d79}.TM.blf
0xe60ddd3737f0	\Windows\bootstat.dat
0xe60ddd3754b0	\Windows\System32\drivers\cdfs.sys
0xe60ddd375900	\$ConvertToNonresident
0xe60ddd375a70	\$ConvertToNonresident
0xe60ddd375d50	\Windows\System32\drivers\mouhid.sys
0xe60ddd3778a0	\Windows\System32\drivers\exfat.sys
0xe60ddd378420	\Windows\System32\drivers\monitor.sys
0xe60ddd3b30d0	\Sessions\1\AppContainerNamedObjects
0xe60ddd3b3260	\Windows\System32\uDWM.dll
0xe60ddd3b3580	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a284960c04c9bcd1d23289321f222b5f\user32.dll.mui
0xe60ddd3b3710	\Windows\System32
0xe60ddd3b38a0	\Windows\System32\wininitext.dll
0xe60ddd3b3a30	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\19f969ebcb4b4244b3ba4c687fdac2e3\wininit.exe.mui
0xe60ddd3b3bc0	\Windows\Cursors\aero_ew.cur
0xe60ddd3b3d50	\Windows\System32\KBDUK.DLL
0xe60ddd3b3ee0	\Windows\System32\profapi.dll
0xe60ddd3b4390	￰￿뚘˴뜠˴
0xe60ddd3b4520	\Windows\Cursors\aero_arrow.cur
0xe60ddd3b46b0	\$Directory
0xe60ddd3b4840	
0xe60ddd3b49d0	\ProgramData\Microsoft\Windows\UUS\State\_active.uusver
0xe60ddd3b4b60	\Windows\System32
0xe60ddd3b4e80	\Windows\System32\KBDUK.DLL
0xe60ddd3b5330	\Windows\Cursors\aero_busy.ani
0xe60ddd3b54c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.22621.3672_none_2713b9d173822955\comctl32.dll
0xe60ddd3b5650	\Windows\System32\csrss.exe
0xe60ddd3b57e0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a284960c04c9bcd1d23289321f222b5f\user32.dll.mui
0xe60ddd3b5970	\swapfile.sys
0xe60ddd3b5c90	\$Directory
0xe60ddd3b5e20	\Windows\Cursors\aero_nwse.cur
0xe60ddd3b6140	\Windows\Cursors\aero_nesw.cur
0xe60ddd3b62d0	\Windows\Cursors\aero_move.cur
0xe60ddd3b6460	\Windows\Cursors\aero_link.cur
0xe60ddd3b65f0	\Windows\Cursors\aero_unavail.cur
0xe60ddd3b6780	\Windows\Cursors\aero_working.ani
0xe60ddd3b6910	\Windows\Cursors\aero_ns.cur
0xe60ddd3b6aa0	\Windows\Cursors\aero_helpsel.cur
0xe60ddd3b6c30	\InitShutdown
0xe60ddd3b6dc0	\Windows\Cursors\aero_pen.cur
0xe60ddd4d6270	\Windows\System32\cryptbase.dll
0xe60ddd4d6400	\Windows\System32\config\SECURITY.LOG1
0xe60ddd4d6590	\Windows\System32\msprivs.dll
0xe60ddd4d6720	\Windows\System32\cryptsp.dll
0xe60ddd4d6bd0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\c39b35661a05bc47f8cb196432e317a4\lsasrv.dll.mui
0xe60ddd4d6d60	\Windows\System32\negoexts.dll
0xe60ddd4d6ef0	\Windows\System32\msasn1.dll
0xe60ddd4d7210	\Windows\System32\kerberos.dll
0xe60ddd4d7530	\Windows\System32\KerbClientShared.dll
0xe60ddd4d76c0	\Windows\System32\vbsapi.dll
0xe60ddd4d7850	\Windows\System32\netprovfw.dll
0xe60ddd4d7d00	\Windows\System32\ntasn1.dll
0xe60ddd4d7e90	\Windows\System32\config\SECURITY.LOG2
0xe60ddd4d81b0	\Windows\System32\ncrypt.dll
0xe60ddd4d8340	\Windows\System32\config\SECURITY
0xe60ddd4d84d0	\Windows\System32\wldp.dll
0xe60ddd4d8660	\Windows\System32\userenv.dll
0xe60ddd4d87f0	\Windows\System32\cdd.dll
0xe60ddd4d8980	\Windows\System32\gpapi.dll
0xe60ddd4d8b10	\Windows\System32\winlogon.exe
0xe60ddd4d8ca0	\Windows\System32\cryptdll.dll
0xe60ddd4d8e30	\Windows\System32\mswsock.dll
0xe60ddd4d9150	\Windows\System32\joinutil.dll
0xe60ddd4d92e0	\Windows\System32\TSpkg.dll
0xe60ddd4d9470	\Windows\System32\pku2u.dll
0xe60ddd4d9600	\Windows\System32\msv1_0.dll
0xe60ddd4d9790	\Windows\System32\powrprof.dll
0xe60ddd4d9ab0	\Windows\System32
0xe60ddd4da0f0	\Windows\System32\utcapi.dll
0xe60ddd4da280	\Windows\System32\sspicli.dll
0xe60ddd4da5a0	\Windows\System32\dhcpcsvc.dll
0xe60ddd4da730	\Windows\System32\gmsaclient.dll
0xe60ddd4da8c0	\Windows\System32\twinui.appcore.dll
0xe60ddd4daa50	\Windows\System32\winsta.dll
0xe60ddd4dabe0	\$Directory
0xe60ddd4db220	\Windows\System32\kernel.appcore.dll
0xe60ddd4db540	\Windows\debug\PASSWD.LOG
0xe60ddd4db6d0	\Windows\System32\netlogon.dll
0xe60ddd4db860	\Windows\System32\aadcloudap.dll
0xe60ddd4db9f0	\Windows\System32\NtlmShared.dll
0xe60ddd4dbb80	\Windows\System32\umpdc.dll
0xe60ddd4dbd10	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\af1fda692b9b94194543450cc4d90232\winlogon.exe.mui
0xe60ddd4dbea0	\Windows\System32\ntmarta.dll
0xe60ddd4dc350	\Windows\System32\cloudAP.dll
0xe60ddd4dc4e0	\Windows\System32\rsaenh.dll
0xe60ddd4dc670	\Windows\System32\wtsapi32.dll
0xe60ddd4dc800	\Windows\System32\wtdsensor.dll
0xe60ddd4dc990	\Windows\System32\en-GB\windows.storage.dll.mui
0xe60ddd4dcb20	\Windows\SystemApps\MicrosoftWindows.Client.FileExp_cw5n1h2txyewy\FileExplorerExtensions.dll
0xe60ddd4dce40	\Windows\System32\SFAPM.dll
0xe60ddd4dd160	\Windows\System32\dpapisrv.dll
0xe60ddd4dd2f0	\Windows\System32\secur32.dll
0xe60ddd4dd480	\Windows\System32\sspisrv.dll
0xe60ddd4dd610	\Windows\System32\C_28591.NLS
0xe60ddd4dd7a0	\Windows\System32\MicrosoftAccountCloudAP.dll
0xe60ddd4dd930	\lsass
0xe60ddd4ddac0	\Windows\System32\schannel.dll
0xe60ddd4ddc50	\Windows\System32\wdigest.dll
0xe60ddd5940d0	\$Directory
0xe60ddd594710	\Windows\Globalization\Sorting\SortDefault.nls
0xe60ddd5948a0	\Windows\System32
0xe60ddd594a30	\Windows\System32\dpapi.dll
0xe60ddd595200	\InitShutdown
0xe60ddd595390	\Windows\System32\ServicingCommon.dll
0xe60ddd595520	\InitShutdown
0xe60ddd5959d0	\$Directory
0xe60ddd595cf0	\Windows\apppatch\MergeSdbFilesSource\sysMerge.sdb
0xe60ddd5961a0	\Windows\System32\cfgmgr32.dll
0xe60ddd596330	\Windows\System32\sxs.dll
0xe60ddd596650	\Windows\apppatch\sysmain.sdb
0xe60ddd596970	\$Directory
0xe60ddd596b00	\Windows\System32\services.exe
0xe60ddd596e20	\Windows\System32\devobj.dll
0xe60ddd597140	\Windows\System32\EventAggregation.dll
0xe60ddd5972d0	\Windows\System32\lsaadt.dll
0xe60ddd597460	\Windows\System32\samsrv.dll
0xe60ddd5975f0	\Windows\System32\lsass.exe
0xe60ddd597780	\Windows\System32
0xe60ddd597910	\$Directory
0xe60ddd597aa0	\Windows\System32\lsasrv.dll
0xe60ddd597dc0	\CMApi
0xe60ddd6560e0	\Windows\System32\config\SAM.LOG1
0xe60ddd656270	\Windows\System32\kdcpw.dll
0xe60ddd6568b0	\ntsvcs
0xe60ddd656a40	\Windows\ServiceState
0xe60ddd656bd0	\Windows\System32\config\SAM.LOG2
0xe60ddd656d60	\Windows\System32\dsrole.dll
0xe60ddd656ef0	\Windows\System32\config\SAM
0xe60ddd657210	\Windows\System32\profext.dll
0xe60ddd6573a0	\Windows\System32\netutils.dll
0xe60ddd657530	\Windows\System32\dnsapi.dll
0xe60ddd6576c0	\Windows\System32
0xe60ddd6579e0	\Windows\System32\IPHLPAPI.DLL
0xe60ddd657e90	\Windows\System32\credssp.dll
0xe60ddd6581b0	\Windows\System32\scesrv.dll
0xe60ddd658340	\ntsvcs
0xe60ddd6584d0	\$Directory
0xe60ddd658660	\Windows\System32\Microsoft\Protect\S-1-5-18\User\5e8827e0-33b5-40d6-baf1-58c440f4cd52
0xe60ddd6587f0	\Windows\System32\scecli.dll
0xe60ddd658980	\$Directory
0xe60ddd658b10	\Windows\System32\WUDFPlatform.dll
0xe60ddd658ca0	\ntsvcs
0xe60ddd659150	\Windows\System32\authz.dll
0xe60ddd6592e0	\Windows\Fonts\vga850.fon
0xe60ddd659470	\Windows\System32\slc.dll
0xe60ddd659600	\Windows\System32\fontdrvhost.exe
0xe60ddd659920	\Windows\System32
0xe60ddd659ab0	\Windows\System32\umpnpmgr.dll
0xe60ddd65a0f0	\Windows\System32\fwbase.dll
0xe60ddd65a280	\Windows\System32\umpo.dll
0xe60ddd65a410	\Windows\System32\umpodev.dll
0xe60ddd65a5a0	\Windows\System32
0xe60ddd65a730	\CMApi
0xe60ddd65a8c0	\Windows\System32\umpo-overrides.dll
0xe60ddd65aa50	\Windows\System32\umpoext.dll
0xe60ddd65abe0	\Windows\Fonts\vgasys.fon
0xe60ddd65b090	\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0xe60ddd65b6d0	\Windows\System32\svchost.exe
0xe60ddd65b860	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a79c709f9f197f7fb2b45f2545a33925\services.exe.mui
0xe60ddd65b9f0	\$Directory
0xe60ddd65bd10	\$Directory
0xe60ddd65bea0	\Windows\System32\FirewallAPI.dll
0xe60ddd65c1c0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0xe60ddd65c350	\Windows\System32\fontdrvhost.exe
0xe60ddd65c670	\$Directory
0xe60ddd65c800	\Windows\Fonts\seriff.fon
0xe60ddd65cb20	\Windows\Fonts\vgafix.fon
0xe60ddd65ccb0	\Windows\System32\rpcss.dll
0xe60ddd65ce40	\CMNotify
0xe60ddd65d160	\Windows\System32\WinTypes.dll
0xe60ddd65d2f0	\Windows\System32\wer.dll
0xe60ddd65d480	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0xe60ddd65d610	\Windows\System32\hid.dll
0xe60ddd65d7a0	\$Directory
0xe60ddd65d930	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0xe60ddd65dac0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0xe60ddd65dde0	\Windows\System32\windows.storage.dll
0xe60ddd6f40e0	\Endpoint
0xe60ddd6f4270	\Windows\Fonts\coure.fon
0xe60ddd6f4400	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{a2332f18-cdbf-11ec-8680-002248483d79}.TMContainer00000000000000000001.regtrans-ms
0xe60ddd6f4590	\Windows\System32\SleepStudy\SleepStudyTraceSession.etl
0xe60ddd6f4720	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{a2332f18-cdbf-11ec-8680-002248483d79}.TMContainer00000000000000000002.regtrans-ms
0xe60ddd6f48b0	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{a2332f18-cdbf-11ec-8680-002248483d79}.TM
0xe60ddd6f4a40	\Windows\Fonts\script.fon
0xe60ddd6f4d60	\Windows\System32
0xe60ddd6f4ef0	\Winsock2\CatalogChangeListener-344-0
0xe60ddd6f53a0	\Endpoint
0xe60ddd6f5530	\Windows\Fonts\serife.fon
0xe60ddd6f56c0	\Endpoint
0xe60ddd6f5850	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{a2332f18-cdbf-11ec-8680-002248483d79}.TM.blf
0xe60ddd6f59e0	\Windows\System32\RpcEpMap.dll
0xe60ddd6f5b70	\Windows\Fonts\courf.fon
0xe60ddd6f5d00	\Windows\System32\RpcRtRemote.dll
0xe60ddd6f5e90	\Endpoint
0xe60ddd6f61b0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\f6b4529b65cadef57c3fd95220f010e2\svchost.exe.mui
0xe60ddd6f6340	\Endpoint
0xe60ddd6f64d0	\Windows\Fonts\sserife.fon
0xe60ddd6f67f0	\Windows\Fonts\sseriff.fon
0xe60ddd6f6980	\Windows\System32\svchost.exe
0xe60ddd6f6ca0	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{a2332f18-cdbf-11ec-8680-002248483d79}.TM
0xe60ddd6f6e30	\Windows\Fonts\modern.fon
0xe60ddd6f7150	\Windows\Fonts\roman.fon
0xe60ddd6f72e0	\Endpoint
0xe60ddd6f7470	\Windows\Fonts\smalle.fon
0xe60ddd6f7600	\Windows\System32\wshqos.dll
0xe60ddd6f7790	\epmapper
0xe60ddd6f7920	\Endpoint
0xe60ddd6f7ab0	\Windows\System32\DiagnosticDataSettings.dll
0xe60ddd6f7c40	\CMNotify
0xe60ddd6f7dd0	\Windows\System32\en-US\wshqos.dll.mui
0xe60ddd6f80f0	\Windows\Fonts\smallf.fon
0xe60ddd6f8280	\Endpoint
0xe60ddd6f85a0	\Endpoint
0xe60ddd6f8730	\Winsock2\CatalogChangeListener-2e4-0
0xe60ddd6f88c0	\Endpoint
0xe60ddd6f8a50	\Windows\System32\psmsrv.dll
0xe60ddd6f8be0	\Endpoint
0xe60ddd6f8d70	\Windows\System32\en-US\mswsock.dll.mui
0xe60ddd6f9090	\epmapper
0xe60ddd6f9220	\Windows\System32\lsm.dll
0xe60ddd6f93b0	\Endpoint
0xe60ddd6f9540	\Windows\System32\bisrv.dll
0xe60ddd6f96d0	\epmapper
0xe60ddd6f9860	\Endpoint
0xe60ddd6f99f0	\Endpoint
0xe60ddd6f9b80	\Endpoint
0xe60ddd6f9d10	\Endpoint
0xe60ddd6f9ea0	\CMNotify
0xe60ddd6fa1c0	\Endpoint
0xe60ddd6fa350	\Winsock2\CatalogChangeListener-40c-0
0xe60ddd6fa4e0	\Endpoint
0xe60ddd6fa800	\Winsock2\CatalogChangeListener-18c-0
0xe60ddd6fa990	\Windows\System32\dwmapi.dll
0xe60ddd6fae40	\CMNotify
0xe60ddd6fb160	\CMNotify
0xe60ddd6fb2f0	\Windows\System32\PsmServiceExtHost.dll
0xe60ddd6fb480	\Windows\System32\wshhyperv.dll
0xe60ddd6fb610	\Windows\System32\winnsi.dll
0xe60ddd6fb7a0	\Windows\System32\rmclient.dll
0xe60ddd6fb930	\Endpoint
0xe60ddd6fbac0	\Windows\System32\ResourcePolicyClient.dll
0xe60ddd6fbc50	\Windows\System32\cryptsvc.dll
0xe60ddd702270	\Endpoint
0xe60ddd702400	\$Directory
0xe60ddd702720	\Windows\System32\ResourcePolicyServer.dll
0xe60ddd7028b0	\Windows\System32\WindowsCodecs.dll
0xe60ddd702a40	\Windows\System32\sysntfy.dll
0xe60ddd702d60	\Windows\System32\dxgi.dll
0xe60ddd702ef0	\Windows\System32\DXCore.dll
0xe60ddd703080	\LSM_API_service
0xe60ddd703210	\Windows\System32\uxtheme.dll
0xe60ddd7033a0	\LSM_API_service
0xe60ddd7036c0	\Windows\System32\pfclient.dll
0xe60ddd703850	\Endpoint
0xe60ddd703b70	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\Resources\Themes\aero\en-GB\0654f51b71166cbb924d16f03cc94f87\aero.msstyles.mui
0xe60ddd703d00	\Windows\Resources\Themes\aero\aero.msstyles
0xe60ddd704340	\$Directory
0xe60ddd704980	\LSM_API_service
0xe60ddd704b10	\Endpoint
0xe60ddd704ca0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Extension State\CURRENT
0xe60ddd704e30	\Windows\System32\UXInit.dll
0xe60ddd705150	\Windows\System32\embeddedmodesvcapi.dll
0xe60ddd7052e0	\Windows\System32\dab.dll
0xe60ddd705600	\Windows\System32\config\BBI
0xe60ddd705920	\Windows\System32\dwminit.dll
0xe60ddd705ab0	\Windows\System32\svchost.exe
0xe60ddd705dd0	\Windows\System32\svchost.exe
0xe60ddd7060f0	\Windows\System32\config\BBI.LOG1
